EIL2,delta,Energy,Nx,Ny,dtheta0
1.0,1.2483974937343358,46.506188813092145,19.944300909790222,-52.968168716221236,6.578571277156444
1.0,1.252657894736842,46.42323771324257,19.23267161556374,-52.937824395451536,6.687570792422128
1.0,1.2569182957393483,46.343316266761214,18.517007270257764,-52.91111486501757,6.796907945228554
1.0,1.2611786967418546,46.26644195629543,17.797178020620116,-52.88799758155691,6.906600408471996
1.0,1.2654390977443608,46.192632821408296,17.073049744919413,-52.86843279305756,7.016665863032224
1.0,1.269699498746867,46.12190747692467,16.344483980504094,-52.85238345627317,7.127122016273877
1.0,1.2739598997493735,46.05428513156257,15.61133784214779,-52.839815160102965,7.2379866204932615
1.0,1.2782203007518798,45.989785606935364,14.873463931816046,-52.83069605409909,7.349277490992716
1.0,1.282480701754386,45.928429356947795,14.130710239195928,-52.82499678232163,7.461012524009916
1.0,1.2867411027568922,45.870237487623605,13.382920033400215,-52.82269042199125,7.5732097144360475
1.0,1.2910015037593985,45.815231777394,12.62993174535843,-52.82375242698355,7.685887173588199
1.0,1.2952619047619047,45.76343469791251,11.871578841317865,-52.82816057555972,7.799063146760684
1.0,1.299522305764411,45.71486943542028,11.107689686615608,-52.835894922660636,7.9127560309214795
1.0,1.3037827067669172,45.669559912660525,10.338087399907621,-52.8469377563526,8.026984392101097
1.0,1.3080431077694235,45.62753081149792,9.562589697940762,-52.86127355796061,8.14176698340616
1.0,1.3123035087719297,45.58880759612425,8.78100872976359,-52.878888966450305,8.257122762506292
1.0,1.3165639097744362,45.5534165370505,7.9931509009995425,-52.89977274625575,8.37307090969379
1.0,1.3208243107769424,45.52138473582856,7.198816687244205,-52.92391575885682,8.489630845875414
1.0,1.3250847117794486,45.49274015055723,6.397800436442578,-52.951310937864875,8.606822250902798
1.0,1.3293451127819549,45.467511622292115,5.5898901600595305,-52.981953267390786,8.724665082065922
1.0,1.3336055137844611,45.44572890231582,4.774867311962229,-53.01583976405168,8.84317959298211
1.0,1.3378659147869674,45.42742268036932,3.952506555695509,-53.05296946178714,8.962386352526073
1.0,1.3421263157894736,45.412624613902416,3.1225755183602346,-53.093343400349234,9.082306264561792
1.0,1.3463867167919799,45.40136735836209,2.2848345311274545,-53.13696461679225,9.20296058763887
1.0,1.350647117794486,45.39368459864471,1.4390363564294488,-53.18383813976864,9.324370955527897
1.0,1.3549075187969926,45.389611081638165,0.5849259000949677,-53.23397098745196,9.446559397529459
1.0,1.3591679197994988,45.38918265011939,-0.2777600918747284,-53.28737216808874,9.569548360428472
1.0,1.363428320802005,45.39243627782478,-1.1492933520183077,-53.344052683691956,9.693360730026404
1.0,1.3676887218045113,45.39941010609375,-2.029954427167038,-53.40402553699789,9.818019853762308
1.0,1.3719491228070175,45.41014348163509,-2.920033031928998,-53.46730574110784,9.943549563372418
1.0,1.3762095238095238,45.42467699617157,-3.819828420076787,-53.533910332381865,10.069974199323111
1.0,1.38046992481203,45.4430525275021,-4.729649776001719,-53.603858386322855,10.197318635246486
1.0,1.3847303258145363,45.465313282214005,-5.649816626425203,-53.677171036652936,10.325608303118537
1.0,1.3889907268170425,45.49150384025758,-6.580659273127598,-53.753871497282454,10.45486921954784
1.0,1.3932511278195487,45.52167020134806,-7.522519249228902,-53.833985087690515,10.585128012994476
1.0,1.3975115288220552,45.555859833354056,-8.475749798877954,-53.91753926140634,10.716411951793399
1.0,1.4017719298245614,45.594121722706525,-9.440716382125046,-54.00456363766163,10.848748973264522
1.0,1.4060323308270677,45.636506427012876,-10.417797207055635,-54.095090036591984,10.982167713828908
1.0,1.410292731829574,45.68306612996793,-11.407383789329385,-54.18915251765483,11.116697540548854
1.0,1.4145531328320802,45.73385469864379,-12.409881542507538,-54.28678742170285,11.252368583458013
1.0,1.4188135338345864,45.78892774335783,-13.425710399006876,-54.38803341655502,11.3892117695845
1.0,1.4230739348370927,45.84834062593726,-14.455307223943406,-54.492904446478676,11.52726379546285
1.0,1.427334335839599,45.91215879660582,-15.499117708137303,-54.60152528322532,11.666542476648653
1.0,1.4315947368421051,45.98043731805633,-16.5576146990999,-54.713860590854445,11.807096160621327
1.0,1.4358551378446116,46.05324148306201,-17.631281350518204,-54.82998597327978,11.948954391384403
1.0,1.4401155388471178,46.13063661417774,-18.720620755597423,-54.94995255230393,12.092152639085471
1.0,1.444375939849624,46.212687487530246,-19.82616481926608,-55.0737871182242,12.236732992227244
1.0,1.4486363408521303,46.29946912057213,-20.94843784793617,-55.20160024280424,12.382722005971793
1.0,1.4528967418546366,46.391053986097965,-22.087997207901907,-55.33345136708493,12.530157932384478
1.0,1.4571571428571428,46.487510738449984,-23.245452843358148,-55.46934874121255,12.679092272598483
1.0,1.461417543859649,46.58891922625571,-24.421400852165483,-55.60938471577932,12.829560390887455
1.0,1.4656779448621553,46.69535906417991,-25.61647306169471,-55.75362772379792,12.981604668604225
1.0,1.4699383458646615,46.806909024418516,-26.831348960928754,-55.90212213073319,13.135275429230905
1.0,1.4741987468671678,46.92366123735655,-28.06666984980845,-56.05499734243698,13.290604772954996
1.0,1.4784591478696743,47.04570425539567,-29.323139669042902,-56.21233197456555,13.44763866982023
1.0,1.4827195488721805,47.17312166508586,-30.601551472834903,-56.3741531586901,13.606439025989872
1.0,1.4869799498746867,47.306011526051805,-31.902651809278282,-56.54057382268988,13.767048718758911
1.0,1.491240350877193,47.444467157686816,-33.22728085001665,-56.7116555496375,13.929526802946956
1.0,1.4955007518796992,47.588598208566765,-34.57620698413271,-56.88754712696209,14.093911202242532
1.0,1.4997611528822055,47.7385052243132,-35.950337107384,-57.068318299508945,14.260264286161295
1.0,1.5040215538847117,47.89429669095076,-37.350582543890134,-57.254070732326845,14.428642858922823
1.0,1.508281954887218,48.05609005956334,-38.77784372799413,-57.444938958620945,14.599096917065598
1.0,1.5125423558897242,48.223991923728335,-40.23321059777125,-57.64097694265638,14.77170461953997
1.0,1.5168027568922307,48.398121645745064,-41.71772533470056,-57.84229604335492,14.94652903009121
1.0,1.521063157894737,48.57861764280402,-43.232378836974576,-58.04908463045216,15.123619674868351
1.0,1.5253235588972431,48.76560203102893,-44.77833738791036,-58.26142920385443,15.303050664444473
1.0,1.5295839598997494,48.95921041637822,-46.356792192046754,-58.47946423618728,15.48489311476559
1.0,1.5338443609022556,49.15958162670947,-47.96897416210951,-58.70332223525376,15.669218770759135
1.0,1.5381047619047619,49.366862843467864,-49.61619578661283,-58.93315375738382,15.856105335452314
1.0,1.542365162907268,49.58121167575607,-51.29972487128875,-59.16913842097105,16.04561970901477
1.0,1.5466255639097743,49.80276121518114,-53.021228393440005,-59.41132631504931,16.237874874795743
1.0,1.5508859649122806,50.03169893678889,-54.781965668410194,-59.659989163194815,16.432925322127478
1.0,1.5551463659147868,50.26818368631494,-56.583557815548495,-59.91525096314181,16.630866886596944
1.0,1.5594067669172933,50.51239249547598,-58.427655388719394,-60.17729252221277,16.831792289967908
1.0,1.5636671679197995,50.764508255236194,-60.31597922642071,-60.44629756969145,17.035796640039887
1.0,1.5679275689223058,51.02471969518004,-62.25032247124432,-60.72245179519711,17.242977213524153
1.0,1.572187969924812,51.29322790346105,-64.23261027693881,-61.005967235312625,17.453440272836627
1.0,1.5764483709273183,51.57024825301124,-66.26468408763341,-61.29708760336496,17.667277335896912
1.0,1.5807087719298245,51.85596359890972,-68.34906052697566,-61.595909701091074,17.88464253921053
1.0,1.5849691729323307,52.150629674324655,-70.48753116471639,-61.902782920737096,18.105609863676644
1.0,1.589229573934837,52.45447121347271,-72.68257880352246,-62.21791292975034,18.330317082557812
1.0,1.5934899749373432,52.767727446161985,-74.93660976221919,-62.541533403280894,18.55888645696678
1.0,1.5977503759398497,53.09065411543935,-77.25222316709566,-62.873911997954416,18.79145216888839
1.0,1.602010776942356,53.42351607979109,-79.6321384134492,-63.21532081721559,19.02815209254418
1.0,1.6062711779448622,53.7665872105289,-82.07919759253096,-63.566034557189,19.26912732413553
1.0,1.6105315789473684,54.12016152155714,-84.59648100609854,-63.92637020857353,19.514533869907346
1.0,1.6147919799498747,54.48453835687503,-87.18716181793505,-64.29663004774912,19.764526245580313
1.0,1.619052380952381,54.86003037675182,-89.8545842053258,-64.67712966998944,20.019265557687007
1.0,1.6233127819548872,55.246976376731006,-92.6024245081249,-65.06824306577481,20.278933801122538
1.0,1.6275731829573934,55.64571305377996,-95.43436739641604,-65.47029545525704,20.54370085400844
1.0,1.6318335839598996,56.056604956816805,-98.35444798935539,-65.88367312583638,20.813758657770013
1.0,1.6360939849624059,56.4800308893504,-101.3669083205727,-66.3087694594052,21.08930470169345
1.0,1.6403543859649123,56.91638783991136,-104.47624543735759,-66.74599708221803,21.370545988600014
1.0,1.6446147869674186,57.36609207014962,-107.6872299038698,-67.19578899045766,21.65769960259602
1.0,1.6488751879699248,57.82958028131975,-111.00492587884163,-67.6585997564732,21.95099331738205
1.0,1.653135588972431,58.30731086576013,-114.43471292267868,-68.1349068225853,22.250666248575875
1.0,1.6573959899749373,58.79976525061397,-117.98230970630358,-68.62521189005334,22.556969553851225
1.0,1.6616563909774436,59.30744934175379,-121.65379981372088,-69.13004241157309,22.870167185080117
1.0,1.6659167919799498,59.83089507666332,-125.45565985246046,-69.64995319654352,23.190536697098658
1.0,1.670177192982456,60.37065600565795,-129.39469259704182,-70.18550599469513,23.518362697791
1.0,1.6744375939849623,60.927332930454675,-133.47844135330212,-70.73735804973948,23.85396678396195
1.0,1.6786979949874687,61.50154059661486,-137.71466439383184,-71.30613587728455,24.197665725108518
1.0,1.682958395989975,62.0939423087281,-142.1118666555476,-71.89255490728026,24.54981199154891
1.0,1.6872187969924812,62.70521096153407,-146.6787898412752,-72.49727519690288,24.910745123024647
1.0,1.6914791979949875,63.33608287113158,-151.42512717198866,-73.12108594555319,25.280854933077375
1.0,1.6957395989974937,63.987327124600746,-156.36114552931727,-73.76479031408375,25.660542816628137
1.0,1.7,64.65975658139561,-161.4978485228335,-74.42923720994277,26.050233023480924
